dur,sbytes,dbytes,rate,sttl,dttl,anomaly
0.038243,4862,77276,4419.109441,31,29,0
1.188358,1684,10168,26.086416,31,29,0
0.004117,8928,424,5100.801658,31,29,0
0.001019,130,162,2944.062924,31,29,0
0.224636,8928,320,84.581277,31,29,0
0.405312,5080,3080,140.632401,31,29,0
0.001084,146,178,2767.527704,31,29,0
0.00107,146,178,2803.738322,31,29,0
0.001008,130,162,2976.1905,31,29,0
0.036981,2958,32264,2568.886622,31,29,0
0.00491,2158,1918,8757.637235,31,29,0
0.496897,37232,3380,187.16152,31,29,0
0.250962,1540,1644,131.494017,31,29,0
0.887225,7816,16782,278.396131,31,29,0
0.020792,2230,13288,3318.584071,31,29,0
0.845603,2934,3740,124.171746,31,29,0
0.525601,37268,3380,176.940293,31,29,0
0.247798,1540,1644,133.17299,31,29,0
1.839001,26144,49682,373.572379,31,29,0
0.123138,568,312,56.846788,31,29,0
0.035853,2854,30622,2593.925303,31,29,0
0.03589,3806,52014,3594.315785,31,29,0
0.001027,130,162,2921.129446,31,29,0
0.001051,130,162,2854.424439,31,29,0
1.053877,2918,17186,69.268046,31,29,0
0.015879,2854,30622,5856.792135,31,29,0
0.005172,2158,1918,8313.998773,31,29,0
0.003344,320,1828,3887.559711,31,29,0
0.125178,424,8824,151.783867,31,29,0
0.026595,2854,30622,3496.89789,31,29,0
0.043895,4550,71834,3576.71727,31,29,0
0.015919,2854,30622,5842.07554,31,29,0
1.349848,7814,15296,182.983561,31,29,0
1.209977,1684,10168,25.620321,31,29,0
0.000993,146,178,3021.148054,31,29,0
0.955763,2158,1918,44.990234,31,29,0
0.001112,146,178,2697.841802,31,29,0
0.589147,2158,1918,72.986881,31,29,0
0.106068,4238,63878,1367.047552,31,29,0
0.154642,4862,77276,1092.846698,31,29,0
0.099821,3806,52014,1292.313224,31,29,0
0.064244,2854,30622,1447.605955,31,29,0
0.003002,320,1828,4330.44631,31,29,0
0.001068,146,178,2808.988808,31,29,0
0.023346,1540,1644,1413.518411,31,29,0
0.016992,2958,32368,5708.568448,31,29,0
1.08582,1684,10168,28.549853,31,29,0
0.006645,2158,1918,6471.030778,31,29,0
0.016951,2958,32368,5722.376154,31,29,0
0.004862,4232,2456,7198.684012,31,29,0
0.015245,1540,1644,2164.64416,31,29,0
1.007078,1684,10168,30.782123,31,29,0
0.001095,132,164,2739.726138,31,29,0
0.001013,130,162,2961.500406,31,29,0
0.746018,2918,17186,97.852868,31,29,0
0.023474,37518,3380,3961.830043,31,29,0
0.020159,1540,1644,1636.985918,31,29,0
0.290574,7814,14840,850.0416,31,29,0
0.001081,146,178,2775.208228,31,29,0
0.059964,3062,32368,1650.990562,31,29,0
1.717121,1684,10168,18.053474,31,29,0
0.000984,130,162,3048.780357,31,29,0
0.031069,2958,32264,3057.710325,31,29,0
1.047825,37518,3380,88.755281,31,29,0
1.008502,1684,10168,30.73866,31,29,0
0.00107,146,178,2803.738322,31,29,0
0.97774,13558,548216,688.322056,31,29,0
0.000984,130,162,3048.780357,31,29,0
0.004288,1044,824,3964.552188,31,29,0
0.096787,4862,79882,1746.102298,31,29,0
1.00482,1580,10168,28.860891,31,29,0
0.001811,528,304,3865.267695,31,29,0
0.081247,4134,63878,1760.064946,31,29,0
0.001013,146,178,2961.500406,31,29,0
0.023346,1540,1644,1413.518411,31,29,0
0.110992,4550,71834,1414.516368,31,29,0
0.004596,568,312,1523.06351,31,29,0
0.017946,2958,32368,5405.104418,31,29,0
0.079041,2958,32368,1227.211245,31,29,0
0.40519,1540,1644,81.443275,31,29,0
0.00482,568,312,1452.282183,31,29,0
0.003926,1028,824,4330.106877,31,29,0
0.016901,2958,32368,5739.305546,31,29,0
0.063995,2854,30622,1453.23845,31,29,0
0.001036,146,178,2895.752973,31,29,0
0.307525,1540,1644,107.308346,31,29,0
1.378526,37228,3380,67.463364,31,29,0
0.067352,4238,63878,2152.868611,31,29,0
0.015878,2854,30622,5857.161086,31,29,0
0.001134,146,178,2645.502599,31,29,0
0.041911,3062,32368,2362.148445,31,29,0
0.582686,2934,3742,180.199968,31,29,0
0.005034,2158,1918,8541.914728,31,29,0
0.001054,146,178,2846.299829,31,29,0
0.016601,2854,30622,5602.072171,31,29,0
0.001182,146,178,2538.070988,31,29,0
0.001717,528,304,4076.878192,31,29,0
0.03483,37232,3380,2670.111953,31,29,0
0.049989,3062,32264,1940.426895,31,29,0
0.000961,146,178,3121.748233,31,29,0
0.00102,146,178,2941.176566,31,29,0
0.076715,2854,30622,1212.279216,31,29,0
0.019188,1044,824,885.970403,31,29,0
0.001116,130,162,2688.172044,31,29,0
0.003349,130,162,895.789818,31,29,0
0.001136,146,178,2640.844988,31,29,0
0.047317,2854,30622,1965.46703,31,29,0
0.001013,146,178,2961.500406,31,29,0
0.222447,8928,320,85.413607,31,29,0
0.001719,528,304,4072.134842,31,29,0
0.000955,146,178,3141.36127,31,29,0
0.001599,528,304,4377.736217,31,29,0
1.238024,3022,17186,60.580409,31,29,0
0.001068,146,178,2808.988808,31,29,0
0.004713,568,312,1485.253618,31,29,0
0.06182,37228,3380,1504.367509,31,29,0
1.028584,1580,10168,28.1941,31,29,0
1.421818,7816,16782,173.721248,31,29,0
0.001074,146,178,2793.296014,31,29,0
0.001116,130,162,2688.172044,31,29,0
0.043987,3806,52014,2932.684757,31,29,0
0.004435,568,312,1578.353999,31,29,0
0.070014,2854,30622,1328.305769,31,29,0
0.00116,146,178,2586.206929,31,29,0
0.001793,528,304,3904.071319,31,29,0
0.054562,3806,52014,2364.282891,31,29,0
0.005433,4232,2456,6442.112825,31,29,0
0.000994,146,178,3018.108646,31,29,0
0.001036,146,178,2895.752973,31,29,0
2.094676,2934,3742,50.127084,31,29,0
1.129285,13246,548216,590.639221,31,29,0
0.155946,3022,17186,480.935704,31,29,0
0.091689,2854,30622,1014.298356,31,29,0
1.399241,994,10064,17.86683,31,29,0
0.176054,4664,2664,232.883092,31,29,0
0.001082,130,162,2772.643321,31,29,0
0.001013,146,178,2961.500406,31,29,0
0.634589,13142,548216,1047.922329,31,29,0
0.151957,4664,2664,269.813161,31,29,0
0.306042,4908,2552,199.319057,31,29,0
0.050556,4966,79778,3342.827734,31,29,0
0.001059,146,178,2832.861107,31,29,0
0.047017,8928,424,446.646952,31,29,0
0.027867,2958,30622,3409.050064,31,29,0
0.001071,146,178,2801.120432,31,29,0
0.045867,4862,79882,3684.566264,31,29,0
0.536843,37268,3380,173.235005,31,29,0
0.047863,528,8824,438.75228,31,29,0
0.069901,4654,71834,2274.645668,31,29,0
1.167943,7816,16782,211.482923,31,29,0
0.000911,146,178,3293.084486,31,29,0
0.000941,132,164,3188.097749,31,29,0
0.092122,4550,71834,1704.261676,31,29,0
0.041828,3062,32264,2319.020804,31,29,0
0.009014,2230,13288,7654.759106,31,29,0
0.004766,568,312,1468.736896,31,29,0
0.000937,130,162,3201.707662,31,29,0
0.001058,146,178,2835.538689,31,29,0
0.407998,31690,3276,213.236342,31,29,0
0.09498,2958,32368,1021.26762,31,29,0
0.048002,8928,424,437.481763,31,29,0
0.048488,320,1828,268.107581,31,29,0
0.062128,2958,32368,1561.292816,31,29,0
0.411202,1540,1644,80.252525,31,29,0
0.001096,146,178,2737.226368,31,29,0
0.329871,4976,2872,154.605892,31,29,0
0.004498,424,8824,4224.099796,31,29,0
0.001037,146,178,2892.960519,31,29,0
0.161021,2854,30622,577.564438,31,29,0
0.407282,1540,1644,81.024942,31,29,0
0.001117,130,162,2685.765426,31,29,0
0.022106,2854,30622,4207.002759,31,29,0
0.238005,37228,3380,390.748098,31,29,0
0.851492,7818,15828,290.079065,31,29,0
0.049004,528,8824,428.536449,31,29,0
0.001267,132,164,2367.797976,31,29,0
0.001132,146,178,2650.176667,31,29,0
0.001012,146,178,2964.426812,31,29,0
0.764112,13142,548216,870.291271,31,29,0
2.384334,17850,1086920,450.020828,31,29,1
0.036985,4862,77276,4569.420192,31,29,0
0.374936,1540,1644,88.015018,31,29,0
0.005984,4232,2456,5848.930549,31,29,0
0.10089,4966,77276,1694.915201,31,29,0
0.001755,528,304,3988.604044,31,29,0
1.552945,1684,10168,19.962072,31,29,0
0.001734,528,304,4036.908768,31,29,0
0.026304,1044,824,646.289559,31,29,0
0.063851,2854,30622,1456.515977,31,29,0
0.001358,146,178,2209.131108,31,29,0
0.014412,2678,23594,5550.929841,31,30,0
0.016908,2958,32368,5736.929504,31,29,0
0.004405,568,312,1589.103371,31,29,0
0.128974,2958,32368,752.089536,31,29,0
0.020912,1540,1644,1578.041247,31,29,0
0.00104,146,178,2884.615377,31,29,0
1.408879,7816,16782,175.316683,31,29,0
0.76158,2934,3740,137.871269,31,29,0
1.203954,1684,10168,25.748492,31,29,0
2.143417,13870,548216,316.783919,31,29,1
0.020736,1540,1644,1591.435218,31,29,0
0.764929,37232,3380,121.579912,31,29,0
0.001001,146,178,2997.002832,31,29,0
0.004877,4232,2456,7176.542786,31,29,0
0.2875,4862,77276,587.826099,31,29,0
0.19601,4908,2552,311.208622,31,29,0
0.004879,568,312,1434.720191,31,29,0
0.00987,2230,13288,6990.881329,31,29,0
1.179821,7816,16782,209.353789,31,29,0
0.06157,37232,3380,1510.475883,31,29,0
0.001076,130,162,2788.103975,31,29,0
0.390137,37518,3380,238.377809,31,29,0
0.001099,146,178,2729.754356,31,29,0
0.010849,2230,13288,6360.033209,31,29,0
0.39593,1540,1644,83.348068,31,29,0
0.272038,4862,77276,621.23671,31,29,0
1.045675,1684,10168,29.645921,31,29,0
8.281957,24240,29348,55.663175,31,29,0
0.001096,146,178,2737.226368,31,29,0
0.005156,4560,2456,6788.207722,31,29,0
0.031963,4238,63878,4536.495577,31,29,0
1.009958,1684,10168,30.694345,31,29,0
0.005115,568,312,1368.523932,31,29,0
0.52881,37518,3380,175.86656,31,29,0
0.017883,1044,824,950.62345,31,29,0
0.224392,424,8824,84.673252,31,29,0
1.5602,13662,548216,432.636848,31,29,0
1.015766,1684,10168,30.518839,31,29,0
2.684558,18162,1063890,398.203367,31,29,1
0.030723,2958,32368,3157.243764,31,29,0
0.010195,4232,2456,3433.055387,31,29,0
0.060147,528,304,116.381535,31,29,0
0.399016,2158,1918,107.765104,31,29,0
0.00107,130,162,2803.738322,31,29,0
0.44501,2158,1918,96.627041,31,29,0
1.005649,1580,10168,28.8371,31,29,0
0.015933,2854,30622,5836.94236,31,29,0
0.033912,2230,13288,2034.678031,31,29,0
0.791201,2262,1918,56.87556,31,29,0
0.047891,4862,79882,3528.846872,31,29,0
0.031932,2854,30622,2912.438926,31,29,0
0.001035,132,164,2898.550823,31,29,0
0.001133,130,162,2647.83757,31,29,0
0.070722,2854,30622,1315.008082,31,29,0
0.281725,1540,1644,117.135509,31,29,0
2.066748,7818,15828,119.511431,31,29,0
0.000999,146,178,3003.002883,31,29,0
0.034983,7816,16782,7060.571945,31,29,0
0.106784,4238,63878,1357.881318,31,29,0
0.001042,130,162,2879.078645,31,29,0
2.348967,13350,548216,284.806035,31,29,1
0.032497,3910,52014,4031.141342,31,29,0
6.56967,18058,1087890,164.848458,31,29,1
0.034345,7816,16782,7191.73076,31,29,0
0.377221,2918,17186,193.520515,31,29,0
0.222783,424,8824,85.284784,31,29,0
0.820877,2918,17186,88.929278,31,29,0
1.006797,1684,10168,30.790717,31,29,0
0.095036,2958,32368,1020.665853,31,29,0
0.393977,1540,1644,83.761238,31,29,0
1.463333,1468,10056,17.084286,31,29,0
0.159262,4862,79882,1061.144519,31,29,0
0.001117,146,178,2685.765426,31,29,0
0.004457,568,312,1570.563097,31,29,0
0.027514,2934,3742,3816.239076,31,29,0
0.001743,528,304,4016.064255,31,29,0
1.139864,1684,10168,27.196228,31,29,0
0.020675,2958,32368,4691.656635,31,29,0
0.034916,4550,71834,4496.506083,31,29,0
0.008103,8928,320,2344.810564,31,29,0
0.001083,146,178,2770.083151,31,29,0
0.001122,146,178,2673.796684,31,29,0
0.007994,2230,13288,8631.473747,31,29,0
0.069328,3806,52014,1860.719985,31,29,0
0.028543,2958,30622,3328.311766,31,29,0
0.001069,130,162,2806.361109,31,29,0
0.022232,2854,30622,4183.15945,31,29,0
0.001042,146,178,2879.078645,31,29,0
0.001038,146,178,2890.173445,31,29,0
0.096106,4862,79882,1758.475013,31,29,0
0.103702,37232,3276,877.514406,31,29,0
0.647175,2158,1918,66.442615,31,29,0
0.004766,568,312,1468.736896,31,29,0
0.005306,568,312,1319.261241,31,29,0
0.001076,146,178,2788.103975,31,29,0
0.001019,146,178,2944.062924,31,29,0
0.022937,2958,32368,4228.975056,31,29,0
0.009024,2230,13288,7646.276769,31,29,0
0.021987,2958,32264,4320.734885,31,29,0
1.724198,13454,548216,389.166445,31,29,1
0.046378,320,1890,280.305308,31,29,0
0.646322,37268,3380,143.891123,31,29,0
1.571011,1580,4168,15.91332,31,29,0
0.001152,130,162,2604.166575,31,29,0
1.006955,1684,10168,30.785883,31,29,0
0.001045,130,162,2870.813285,31,29,0
1.005751,1580,10168,28.834174,31,29,0
0.020867,1540,1644,1581.444431,31,29,0
0.013672,2230,13392,5193.095454,31,29,0
0.389952,1540,1644,84.625799,31,29,0
3.189006,22320,979354,364.690429,31,29,1
0.001016,146,178,2952.755752,31,29,0
0.004188,1044,824,4059.216592,31,29,0
0.001067,146,178,2811.621433,31,29,0
0.001742,528,304,4018.369706,31,29,0
2.72803,13558,548216,246.69817,31,29,1
0.044389,4550,71834,3536.912434,31,29,0
0.388806,1540,1644,84.875237,31,29,0
0.0011,146,178,2727.272742,31,29,0
0.015959,1540,1644,2067.798706,31,29,0
0.049856,4862,79882,3389.76254,31,29,0
0.006975,4560,2456,5017.921296,31,29,0
0.004869,424,8824,3902.238609,31,29,0
0.000925,130,162,3243.243242,31,29,0
0.02068,1540,1644,1595.744747,31,29,0
0.001047,146,178,2865.329359,31,29,0
0.00105,146,178,2857.142959,31,29,0
0.000869,130,162,3452.244033,31,29,0
0.000956,146,178,3138.075302,31,29,0
0.038982,4238,63878,3719.665467,31,29,0
0.020921,2958,32368,4636.489796,31,29,0
1.680957,2918,17186,43.427644,31,29,0
2.060256,1684,10168,15.046674,31,29,0
0.001042,146,178,2879.078645,31,29,0
0.037835,7814,15296,6528.347076,31,29,0
0.028675,2854,30622,3243.243328,31,29,0
0.000998,146,178,3006.011927,31,29,0
0.043994,4238,63878,3295.904113,31,29,0
0.001169,132,164,2566.295861,31,29,0
0.032653,7816,16782,7564.389136,31,29,0
0.00103,130,162,2912.621237,31,29,0
2.88671,18162,1087890,375.860418,31,29,1
2.265684,1684,10168,13.682403,31,29,0
1.224144,2158,1918,35.126587,31,29,0
0.001043,130,162,2876.318242,31,29,0
0.849851,2934,3740,123.551068,31,29,0
0.011558,8320,312,1297.802388,29,31,0
0.001068,146,178,2808.988808,31,29,0
0.004196,1044,824,4051.477772,31,29,0
0.02593,2958,32368,3740.840657,31,29,0
0.225313,8928,320,84.327139,31,29,0
0.027996,2958,32368,3464.780695,31,29,0
0.023742,37518,3276,3832.870077,31,29,0
0.001713,528,304,4086.39812,31,29,0
0.001019,132,164,2944.062924,31,29,0
0.047397,320,1890,274.278969,31,29,0
0.002821,320,1884,4608.294833,31,29,0
0.057826,4862,77276,2922.560725,31,29,0
0.001143,146,178,2624.67198,31,29,0
0.336267,11826,495632,1781.322609,31,29,0
0.085339,4654,71730,1839.721531,31,29,0
0.022469,2854,30622,4139.035841,31,29,0
1.008755,1580,10168,28.748309,31,29,0
2.877068,1684,10168,10.774858,31,29,0
0.747824,1540,1644,44.128029,31,29,0
0.017777,2854,30622,5231.478988,31,29,0
0.046358,320,1828,280.426245,31,29,0
0.026908,2854,30622,3456.221079,31,29,0
0.004314,1028,824,3940.658516,31,29,0
0.048756,37518,3380,1907.457557,31,29,0
0.725846,1540,1644,45.46419,31,29,0
0.047683,4862,77276,3544.240044,31,29,0
0.001702,528,304,4112.808369,31,29,0
0.001039,132,164,2887.391736,31,29,0
0.001097,146,178,2734.731157,31,29,0
0.089115,4550,71834,1761.768476,31,29,0
0.296933,37268,3380,313.201973,31,29,0
0.864851,7816,16782,285.598329,31,29,0
0.001121,130,162,2676.181891,31,29,0
0.001022,146,178,2935.420795,31,29,0
0.100113,3806,52014,1288.543984,31,29,0
1.004991,1580,10168,28.855978,31,29,0
0.016872,2958,32368,5749.17024,31,29,0
0.726908,1540,1644,45.397765,31,29,0
0.007972,2230,13288,8655.293346,31,29,0
0.001413,146,178,2123.142177,31,29,0
0.914774,2934,3740,114.782449,31,29,0
0.075577,4862,77276,2236.13009,31,29,0
0.209143,568,312,33.469923,31,29,0
0.101002,3806,52014,1277.202428,31,29,0
0.001025,146,178,2926.829254,31,29,0
1.013335,1684,10168,30.592055,31,29,0
1.033896,37232,3380,89.951023,31,29,0
3.065893,1684,10168,10.111247,31,29,0
0.001069,146,178,2806.361109,31,29,0
0.016974,2230,13288,4065.040588,31,29,0
0.001042,146,178,2879.078645,31,29,0
0.046319,320,1860,280.662361,31,29,0
0.001648,146,178,1820.388376,31,29,0
0.001027,146,178,2921.129446,31,29,0
0.046869,4862,79882,3605.794986,31,29,0
0.002469,520,304,2835.156001,31,29,0
0.026885,2854,30622,3459.178093,31,29,0
0.020218,1540,1644,1632.208938,31,29,0
1.497017,1684,10168,20.707847,31,29,0
0.005596,568,304,1250.893547,31,29,0
0.006033,2158,1918,7127.465522,31,29,0
0.377374,5080,3080,151.043795,31,29,0
0.336114,11930,495632,1788.083862,31,29,0
0.00298,320,1828,4362.415951,31,29,0
2.103121,1580,10168,13.78903,31,29,0
0.163008,4862,79882,1036.758904,31,29,0
0.001072,146,178,2798.507427,31,29,0
0.001087,146,178,2759.889575,31,29,0
1.089224,1580,10168,26.62446,31,29,0
1.521309,1684,10168,20.377188,31,29,0
0.001075,130,162,2790.69758,31,29,0
0.001262,146,178,2377.179181,31,29,0
0.00102,130,162,2941.176566,31,29,0
0.165433,4862,79882,1021.561571,31,29,0
0.001066,146,178,2814.258996,31,29,0
0.645296,1540,1644,51.139324,31,29,0
0.086922,2158,1918,494.696409,31,29,0
0.001072,146,178,2798.507427,31,29,0
0.084131,528,304,83.203573,31,29,0
3.43664,22112,979354,337.248007,31,29,1
0.001083,130,162,2770.083151,31,29,0
0.222009,424,8824,85.582115,31,29,0
0.055879,37228,3380,1664.310368,31,29,0
1.365126,2158,1918,31.498924,31,29,0
1.004907,1580,10168,28.858392,31,29,0
0.121988,4862,79882,1385.382186,31,29,0
0.022885,2958,32264,4151.190676,31,29,0
0.039898,4238,63878,3634.267322,31,29,0
0.449953,2158,1918,95.565539,31,29,0
0.00102,146,178,2941.176566,31,29,0
0.001136,146,178,2640.844988,31,29,0
2.082187,12346,495632,292.480944,31,29,0
0.008461,4908,2448,6973.170692,31,29,0
0.934615,2934,3740,112.345723,31,29,0
0.003474,216,164,1727.115761,31,30,0
0.017947,2958,32368,5404.803176,31,29,0
0.751889,1540,1644,43.889458,31,29,0
0.042003,2854,30622,2214.127652,31,29,0
0.226362,424,8824,83.936348,31,29,0
0.032129,4238,63878,4513.056617,31,29,0
0.001029,146,178,2915.451794,31,29,0
0.03594,3062,32368,2754.591067,31,29,0
1.692402,7814,14840,145.946412,31,29,0
1.436944,1684,10168,21.573562,31,29,0
0.225145,8928,320,84.390061,31,29,0
0.001003,130,162,2991.027057,31,29,0
1.21023,13246,548216,551.134911,31,29,0
0.00635,4352,2456,5511.81109,31,29,0
0.001728,528,304,4050.925919,31,29,0
0.003219,320,8824,5281.143107,31,29,0
2.204174,12242,495632,275.386602,31,29,0
0.020233,1540,1644,1630.998888,31,29,0
0.270386,568,312,25.888913,31,29,0
2.170148,2918,17186,33.63826,31,29,0
2.916034,1684,10168,10.630877,31,29,0
0.064457,2230,13288,1070.481108,31,29,0
0.111859,14616,17238,1814.784665,31,29,0
0.015027,1540,1644,2196.047168,31,29,0
0.015897,2854,30622,5850.160331,31,29,0
0.00122,146,178,2459.016441,31,29,0
0.223598,8928,320,84.973925,31,29,0
0.020966,2958,32368,4626.538016,31,29,0
0.000911,146,178,3293.084486,31,29,0
0.001113,146,178,2695.417846,31,29,0
0.102946,4550,71834,1525.071422,31,29,0
0.267511,8928,320,71.025114,31,29,0
1.419348,7818,15828,174.023566,31,29,0
0.004584,568,312,1527.050617,31,29,0
0.049358,4238,63878,2937.720382,31,29,0
0.061912,4654,71834,2568.161254,31,29,0
1.034993,1684,10168,29.951892,31,29,0
7.827895,24744,1094788,165.689495,31,29,1
1.158692,1684,10168,26.754306,31,29,0
2.035603,2158,1918,21.123961,31,29,0
0.0011,146,178,2727.272742,31,29,0
0.056918,2230,13288,1212.270306,31,29,0
0.225096,8928,320,84.408429,31,29,0
0.020169,1540,1644,1636.174391,31,29,0
1.19917,1580,10168,24.183394,31,29,0
0.073075,4550,71834,2148.477695,31,29,0
2.967747,13662,548216,227.445266,31,29,1
1.006609,1684,10168,30.796467,31,29,0
0.020196,1540,1644,1633.986919,31,29,0
0.000996,146,178,3012.048141,31,29,0
0.000979,146,178,3064.351366,31,29,0
1.021388,24240,29556,455.262814,31,29,0
0.001113,146,178,2695.417846,31,29,0
0.046005,320,1890,282.577984,31,29,0
0.045591,2958,32472,2171.481191,31,29,0
1.412853,1010,4064,14.863542,31,29,0
0.024865,2854,30622,3740.197128,31,29,0
0.001062,146,178,2824.858614,31,29,0
0.036902,4238,63878,3929.326402,31,29,0
0.001072,146,178,2798.507427,31,29,0
0.866453,13246,548216,769.805178,31,29,0
0.001088,146,178,2757.352893,31,29,0
0.019317,1540,1644,1708.339871,31,29,0
0.001068,146,178,2808.988808,31,29,0
0.034363,2854,30622,2706.3992,31,29,0
0.083865,37228,3380,1108.925034,31,29,0
0.224416,424,8824,84.664194,31,29,0
0.079695,1540,1644,414.078668,31,29,0
0.001026,146,178,2923.976572,31,29,0
1.669807,1684,10168,18.56502,31,29,0
0.001072,130,162,2798.507427,31,29,0
1.006761,1580,10168,28.805249,31,29,0
0.0011,132,164,2727.272742,31,29,0
1.127969,1580,10168,25.709926,31,29,0
1.376158,1684,10168,22.526483,31,29,0
0.04558,37228,3380,2040.368597,31,29,0
0.411648,14616,17134,488.281244,31,29,0
0.020032,2958,32368,4842.252445,31,29,0
1.202766,1580,10168,24.111092,31,29,0
0.106065,3806,52014,1216.235355,31,29,0
0.001014,130,162,2958.579772,31,29,0
0.020902,2854,30622,4449.334914,31,29,0
0.005245,568,312,1334.604354,31,29,0
1.578024,1684,10168,19.644821,31,29,0
0.078708,3806,52014,1638.969345,31,29,0
0.017881,2854,30622,5201.051275,31,29,0
1.913243,12554,495632,320.398393,31,29,0
0.001383,130,162,2169.197313,31,29,0
0.005356,4232,2456,6534.727646,31,29,0
0.004665,568,304,1500.535938,31,29,0
0.030819,2958,30622,3082.513966,31,29,0
0.001031,146,178,2909.796171,31,29,0
1.060948,1684,10168,29.219151,31,29,0
0.001125,146,178,2666.666781,31,29,0
2.2654,1684,10168,13.684118,31,29,0
0.001153,132,164,2601.907957,31,29,0
0.005435,2158,1918,7911.68328,31,29,0
0.032545,7814,14840,7589.4914,31,29,0
0.018782,1540,1644,1757.001466,31,29,0
0.611907,37232,3276,148.715408,31,29,0
0.000952,146,178,3151.260593,31,29,0
0.030674,2854,30622,3031.883745,31,29,0
0.098741,37518,3380,941.857969,31,29,0
0.004149,1044,824,4097.372703,31,29,0
0.435996,2918,17186,167.43273,31,29,0
1.420923,1684,10168,21.816805,31,29,0
0.033832,37268,3380,2748.876908,31,29,0
0.222399,8928,320,85.43204,31,29,0
0.001054,146,178,2846.299829,31,29,0
0.001037,130,162,2892.960519,31,29,0
0.076954,3910,51910,1676.326123,31,29,0
0.024946,2958,32368,3888.398875,31,29,0
2.506878,26664,49578,277.237276,31,29,0
0.003696,424,8824,5140.692682,31,29,0
0.00109,146,178,2752.293491,31,29,0
0.001088,146,178,2757.352893,31,29,0
0.001069,146,178,2806.361109,31,29,0
0.825778,7816,16782,299.111865,31,29,0
0.024352,2934,3740,4311.760989,31,29,0
0.5049,37232,3276,180.233717,31,29,0
0.84683,2934,3742,123.991827,31,29,0
0.052119,3806,52014,2475.104965,31,29,0
0.128205,37268,3380,725.400718,31,29,0
0.044962,4550,71834,3491.837544,31,29,0
0.001597,528,304,4383.218389,31,29,0
1.008839,1684,10168,30.728391,31,29,0
0.000928,146,178,3232.75854,31,29,0
0.001641,520,304,4265.69155,31,29,0
0.044205,2854,30622,2103.834467,31,29,0
0.001035,146,178,2898.550823,31,29,0
0.023968,2958,32368,4047.062756,31,29,0
3.819067,1684,10168,8.117166,31,29,0
1.057535,1684,10168,29.313449,31,29,0
0.001108,146,178,2707.581093,31,29,0
0.001701,528,304,4115.226265,31,29,0
0.063748,2854,30622,1458.869251,31,29,0
0.001056,146,178,2840.909069,31,29,0
0.905657,2934,3740,115.937933,31,29,0
0.020929,1044,824,812.270079,31,29,0
0.001078,146,178,2782.931502,31,29,0
0.025853,2958,32368,3751.982277,31,29,0
0.392606,4752,3080,145.183725,31,29,0
1.209982,1684,10168,25.620215,31,29,0
0.043761,1540,1644,754.096112,31,29,0
0.001083,146,178,2770.083151,31,29,0
1.349264,1580,10168,21.493199,31,29,0
0.001798,528,304,3893.214783,31,29,0
0.005291,2158,1918,8127.008114,31,29,0
1.718876,7816,16782,143.698556,31,29,0
0.012908,2230,13288,5345.522336,31,29,0
2.332111,13246,548216,286.006984,31,29,1
0.001129,146,178,2657.21882,31,29,0
0.527326,5080,3080,108.09253,31,29,0
0.115807,1540,1644,284.956876,31,29,0
0.00105,146,178,2857.142959,31,29,0
0.009886,2230,13288,6979.566849,31,29,0
0.760623,4752,3080,74.938572,31,29,0
0.02919,568,312,239.808152,31,29,0
0.001021,146,178,2938.295862,31,29,0
0.001078,146,178,2782.931502,31,29,0
0.02498,2958,32368,3883.106596,31,29,0
0.007144,8928,320,2659.5745,31,29,0
0.036727,4862,77276,4601.519315,31,29,0
0.017281,2230,13288,3992.824588,31,29,0
0.001074,130,162,2793.296014,31,29,0
0.041726,37232,3276,2180.894375,31,29,0
0.001015,146,178,2955.664893,31,29,0
0.003027,320,1828,4294.681204,31,29,0
0.005181,2158,1918,8299.555906,31,29,0
0.034079,7814,15296,7247.865179,31,29,0
0.026178,568,312,267.400102,31,29,0
0.418066,11930,495632,1437.572075,31,29,0
0.019861,2854,30622,4682.543759,31,29,0
1.11495,1580,10168,26.010136,31,29,0
0.0465,4862,79882,3634.408516,31,29,0
1.180123,1684,10168,26.268449,31,29,0
0.824751,7816,16782,299.484322,31,29,0
0.00107,130,162,2803.738322,31,29,0
0.001755,528,304,3988.604044,31,29,0
1.281709,2934,3740,81.921874,31,29,0
0.0011,130,162,2727.272742,31,29,0
0.001028,130,162,2918.287859,31,29,0
0.010227,424,8824,1857.827258,31,29,0
2.190743,7816,16782,112.747138,31,29,0
1.207619,1684,10168,25.670349,31,29,0
0.001134,146,178,2645.502599,31,29,0
0.001052,130,162,2851.711087,31,29,0
0.045047,4862,79882,3751.637175,31,29,0
0.046943,4238,63878,3088.852343,31,29,0
0.001038,146,178,2890.173445,31,29,0
0.001069,130,162,2806.361109,31,29,0
0.084789,1540,1644,389.201427,31,29,0
0.042761,2934,3740,2455.508424,31,29,0
1.00532,1580,10168,28.846538,31,29,0
0.032467,528,8824,646.810604,31,29,0
0.60335,37228,3380,154.139393,31,29,0
1.005644,1684,10168,30.826019,31,29,0
0.021796,1540,1644,1514.039325,31,29,0
0.017814,2958,32368,5445.155738,31,29,0
1.006284,1580,10168,28.818902,31,29,0
0.001021,130,162,2938.295862,31,29,0
1.47478,1684,10168,21.020085,31,29,0
0.004662,568,312,1501.501467,31,29,0
0.047951,4862,77276,3524.431067,31,29,0
0.520965,37232,3172,170.836819,31,29,0
0.004715,568,312,1484.623601,31,29,0
